,author,published_at,updated_at,like_count,text
147,@waldobageltopper,2023-08-28T02:45:14Z,2023-08-28T02:45:14Z,0,movie make sad conflict dont feel one way another feel bad flat hat project please read havent see yet intend reveal plot point fact could point ton way make good make indifferent towards movie lot weird decision make begin multimillion dollar project make multi billion dollar entertainment conglomerate cgi embarrass without sense exaggeration see sitcom good special effect actor appear shoot twice time one two barrys look like animation like animation see final fantasy advent child there scene he rescue baby fall sky scraper baby look cgi like old dance ooga chaka baby there dog scene cgi look like make movie pet talk cgi face sometimes make expression completely waste flashpoint paradox storyline without reverse flash let put like entire movie centralize around death barrys mother slay reverse flash never question kill dad instead writer choose focus barry prove dad innocent rather barry try find killer flash tv show handle good cw show paint corner flashpoint storyline barry prevent death confront reverse flash use guess theyre go something different guess get hour movie never question culprit barrys mother slay
148,@mechwarrior-oz7pn,2023-08-27T22:39:50Z,2023-08-27T22:39:50Z,0,main villain barely movie feel like story get rewrite film significantly change plot rd act
149,@westsidepeanut3301,2023-08-27T20:35:32Z,2023-08-27T20:35:32Z,0,watch movie great
150,@meeksdafreaks,2023-08-27T18:51:21Z,2023-08-27T18:51:21Z,2,michael keaton single handedly make movie bareable ezra miller bad
151,@blurbleblurb9343,2023-08-27T16:55:49Z,2023-08-27T16:55:49Z,0,guy run scene actually isnt cgi real trust
152,@muhammednihalp3206,2023-08-27T08:08:55Z,2023-08-27T08:08:55Z,0,ഹദഫ്ക്
153,@badmofos55,2023-08-27T06:05:01Z,2023-08-27T06:05:01Z,0,would smart keaton step car end since gunn take mean nothing
154,@philipsauers4987,2023-08-27T04:00:51Z,2023-08-27T04:00:51Z,1,love michal keaton batman thee batmobile thee batwing theme song issue super girl hair goofy berry long hair outfit stun thee issue hollywood multiverses alternate timeline hurt writer juuuuuuust stop get one timelineuniverse
155,@babybruce8256,2023-08-27T04:00:40Z,2023-08-27T04:00:40Z,1,movie extremely bad
156,@ThunderMaker36,2023-08-27T02:32:32Z,2023-08-27T02:33:14Z,0,damn ezra great movie couldve consider one goat
157,@MrDlnggorton,2023-08-26T19:37:33Z,2023-08-26T19:37:33Z,1,isnt exact storyline tv show haha would want watch
158,@lorenzogrant9218,2023-08-26T17:58:50Z,2023-08-26T17:58:50Z,0,classic 🔥😊
159,@jordanbarrett4790,2023-08-26T16:08:56Z,2023-08-26T16:08:56Z,0,dc movie cartoony time
160,@furytarzan7264,2023-08-26T15:20:26Z,2023-08-26T15:56:04Z,0,’ beautiful sir 😭😭😭😭i watch true batman film core water edit block thiв film
161,@VyseSolo,2023-08-26T14:14:49Z,2023-08-26T14:14:49Z,1,movie terrible watch minute turn cgi horrendous barry charge run extremely fing stupid calorie watch stupid black iris another race swap couldnt watch anymore wake garbage
162,@SeBaLy,2023-08-26T08:43:00Z,2023-08-26T08:43:00Z,5,warner bros dont know studio responsible cgi opinion people fire cgi look like wax museum wont even mention rest would enough space comment
163,@tehrahedwards4504,2023-08-26T07:16:41Z,2023-08-26T07:16:41Z,0,watch flash 🍿 great movie action pack must see big fan
164,@TheARAM5,2023-08-26T03:24:42Z,2023-08-26T03:24:42Z,0,film violate copyright act another film steal main substory… aka time travel
165,@rayaguila1343,2023-08-26T03:20:21Z,2023-08-26T03:20:21Z,0,funny ’ finish far lame
166,@railasvuo,2023-08-25T23:41:59Z,2023-08-25T23:41:59Z,0,wached like much
167,@muchamore321,2023-08-25T23:14:00Z,2023-08-25T23:14:00Z,0,trailer show much glad didnt see
168,@Andrea-dp5hs,2023-08-25T20:46:52Z,2023-08-25T20:47:08Z,0,la vi hace do díasy e mucho mejor que la últimas de marveluna pena mucho hate tuvo éxito
169,@user-nj9lz7pd5n,2023-08-25T20:27:30Z,2023-08-25T20:27:30Z,0,whats pole smoker run style
170,@soulghost64,2023-08-25T09:19:56Z,2023-08-25T09:19:56Z,2,another terrible dc movie stick animation cgi live action bad people syfy good
171,@josielcaballero6876,2023-08-25T02:26:47Z,2023-08-25T02:26:47Z,0,dont like batman movie
172,@ikmek2940,2023-08-24T22:35:35Z,2023-08-24T22:35:35Z,0,love
173,@deadstrikeop3069,2023-08-23T13:42:23Z,2023-08-23T13:42:23Z,1,guy villain spiderman hero movie 😂😂
174,@eugenamit1898,2023-08-23T10:20:59Z,2023-08-23T10:20:59Z,7,one favorite dc franchise thrill action funny scene emotional peak glimpse christopher reeve george clooney cute dog ❣️🎈🎉💙💙how come box office hit
175,@Viper-ut4oz,2023-08-23T04:27:33Z,2023-08-23T04:30:07Z,0,movie prove batman michael keaton period p im glad ive watch trailer watch movie damn trailer give away everything much spoiler fit within minute wait minute trailer call mini movie sum whole movie minute trailer long second actually give viewer something look forward get surprise watch movie saw trailer first watch movie say oh yeah there flash oh yes superman find supergirl oh there batman know trailer mean thing want surprise see watch movie see beforehand
176,@ericspeakstruth6308,2023-08-22T12:37:07Z,2023-08-22T12:37:07Z,0,look busy
177,@christianestavillo3530,2023-08-22T00:49:26Z,2023-08-22T00:49:26Z,0,think last movie ben afleck batman
178,@chriswalls5831,2023-08-21T20:53:04Z,2023-08-21T20:53:04Z,1,look cool idea plush blanket
179,@angelamilton5134,2023-08-21T20:40:44Z,2023-08-21T20:40:44Z,2,wow hear movie lose much money time cut trash something new
180,@jamjarr8808,2023-08-21T18:14:29Z,2023-08-21T18:15:08Z,0,watch feel conflict enjoy yeah ive read ezra good hope he drop potential sequel reason im conflict im lifelong marvel fanboy dc shudder put aside yeah decent movie little long think effect bite ropey place popcorn movie yeah entertain entertain particularly like superman cameo show george reeve inspire choice
181,@AndiMihai,2023-08-20T19:37:11Z,2023-08-20T19:37:11Z,1,grant gustin flash
182,@kels1127,2023-08-20T16:21:58Z,2023-08-20T16:21:58Z,0,love
183,@Lot-sv5sw,2023-08-19T23:57:06Z,2023-08-19T23:57:06Z,1,absolutely amaze movie🎉
